imdb_rate,tomatoe_rate,imdb_votes_count,imdb_votes,popularity,movie_rate
5.5,2.3,36,5.1,0.680245,3.3950612499999995
4.6,1.4,134,5.1,0.678708,2.944677
6.3,4.0,11,7.0,0.32427,4.4060675
5.3,0.9,35,5.3,0.39653099999999997,2.97413275
5.0,1.1,154,5.6,1.494612,3.298653
5.4,1.7,72,5.8,0.583938,3.3709845
5.4,1.7,66,5.5,0.974651,3.3936627500000003
5.1,3.1,16,4.8,0.28734299999999996,3.32183575
5.0,4.0,29,5.9,0.39019000000000004,3.8225475
5.2,2.3,13,5.9,0.233055,3.4082637499999997
4.3,1.2,48,5.1,0.5005109999999999,2.77512775
4.7,3.0,77,5.2,1.255939,3.5389847499999996
1.6,2.4,11,7.0,0.020701,2.75517525
3.4,4.0,55,4.3,0.315387,3.00384675
5.0,2.6,10,5.4,0.127664,3.281916
4.7,0.5,20,4.3,0.421018,2.4802545
3.3,1.7,55,4.3,0.9790770000000001,2.5697692500000002
3.0,0.6,39,3.7,0.36904000000000003,1.91726
